id_proposicao,id_votacao,id_deputado,voto,partido
14493,56322025,74449,-1,PTB
14493,56322025,74210,-1,PV
14493,56322025,141558,1,PP
14493,56322025,167493,-1,PDT
14493,56322025,178881,1,PSDC
14493,56322025,178882,1,PEN
14493,56322025,178883,-1,CIDADANIA
14493,56322025,178884,1,MDB
14493,56322025,74445,0,PSDB
14493,56322025,112437,-1,MDB
14493,56322025,73714,0,PSB
14493,56322025,178885,1,PEN
14493,56322025,178886,1,PRP
14493,56322025,178887,-1,PCdoB
14493,56322025,178888,1,PV
14493,56322025,178889,-1,PT
14493,56322025,133439,-1,PDT
14493,56322025,74212,0,MDB
14493,56322025,74291,-1,PTB
14493,56322025,141440,-1,PCdoB
14493,56322025,62881,1,MDB
14493,56322025,143632,-1,PROS
14493,56322025,160669,1,SOLIDARIEDADE
14493,56322025,129618,1,PL
14493,56322025,141464,-1,PT
14493,56322025,141470,-1,PT
14493,56322025,74216,-1,PSDB
14493,56322025,178864,1,PHS
14493,56322025,178865,1,PL
14493,56322025,74299,-1,PROS
14493,56322025,178866,-1,PT
14493,56322025,178867,1,PSL
14493,56322025,74457,1,DEM
14493,56322025,178997,1,CIDADANIA
14493,56322025,178868,-1,PT
14493,56322025,122466,1,PRB
14493,56322025,178869,1,MDB
14493,56322025,159237,-1,PT
14493,56322025,74459,-1,PSB
14493,56322025,67138,1,PP
14493,56322025,74317,1,PSD
14493,56322025,74460,3,MDB
14493,56322025,74319,1,PTB
14493,56322025,97707,1,PSB
14493,56322025,178926,1,PSB
14493,56322025,141428,1,PSD
14493,56322025,141429,1,DEM
14493,56322025,141535,1,PSDB
14493,56322025,178950,1,PMN
14493,56322025,178948,1,PP
14493,56322025,178951,1,PROS
14493,56322025,178952,1,MDB
14493,56322025,178949,0,PL
14493,56322025,160527,1,PP
14493,56322025,74040,1,SOLIDARIEDADE
14493,56322025,74467,-1,PDT
14493,56322025,141422,1,DEM
14493,56322025,160674,1,MDB
14493,56322025,74041,-1,PT
14493,56322025,141490,1,MDB
14493,56322025,74043,1,PL
14493,56322025,160636,1,PTB
14493,56322025,178912,1,PSDB
14493,56322025,141536,1,PSD
14493,56322025,178913,1,MDB
14493,56322025,141394,1,PSDB
14493,56322025,141421,1,PP
14493,56322025,141431,-1,PSB
14493,56322025,74419,1,PSB
14493,56322025,131943,0,MDB
14493,56322025,160572,1,PTB
14493,56322025,160628,-1,PCdoB
14493,56322025,74428,1,DEM
14493,56322025,160642,1,PSB
14493,56322025,4930,-1,PSC
14493,56322025,74439,-1,PDT
14493,56322025,178914,1,PTB
14493,56322025,160551,1,PL
14493,56322025,178915,-1,PSDB
14493,56322025,178916,1,PSDB
14493,56322025,178917,-1,PSB
14493,56322025,178918,0,PHS
14493,56322025,178919,1,PSB
14493,56322025,178920,1,PTB
14493,56322025,178922,-1,PSB
14493,56322025,178923,1,PTB
14493,56322025,160541,1,PP
14493,56322025,74558,-1,PROS
14493,56322025,74050,1,PL
14493,56322025,171617,-1,PT
14493,56322025,178841,1,PRTB
14493,56322025,178842,1,SOLIDARIEDADE
14493,56322025,178843,1,MDB
14493,56322025,178844,1,PSDB
14493,56322025,178845,-1,PDT
14493,56322025,160543,1,PSC
14493,56322025,171623,1,MDB
14493,56322025,151208,0,SOLIDARIEDADE
14493,56322025,141384,1,PSB
14493,56322025,178968,1,PTB
14493,56322025,178969,1,PSD
14493,56322025,178970,0,PT
14493,56322025,178971,1,PRB
14493,56322025,160508,-1,PT
14493,56322025,74057,-1,PCdoB
14493,56322025,160553,-1,PTB
14493,56322025,160530,1,PSDB
14493,56322025,160600,1,SOLIDARIEDADE
14493,56322025,178834,0,PSB
14493,56322025,74537,1,DEM
14493,56322025,74060,-1,PCdoB
14493,56322025,160666,-1,PDT
14493,56322025,141458,1,PL
14493,56322025,74140,1,PSD
14493,56322025,160619,0,PSD
14493,56322025,74554,1,PL
14493,56322025,74570,1,PSDB
14493,56322025,94931,1,MDB
14493,56322025,150418,1,PRB
14493,56322025,74574,-1,PSD
14493,56322025,141529,1,PP
14493,56322025,73808,1,PSD
14493,56322025,160610,-1,PT
14493,56322025,160569,0,PT
14493,56322025,69871,-1,PODEMOS
14493,56322025,74535,1,PTB
14493,56322025,93083,1,PP
14493,56322025,178853,-1,PT
14493,56322025,178854,1,DEM
14493,56322025,99654,1,PSC
14493,56322025,178855,0,PSC
14493,56322025,178856,1,PSDB
14493,56322025,178857,-1,PT
14493,56322025,74553,1,DEM
14493,56322025,178858,1,PP
14493,56322025,178859,-1,PT
14493,56322025,178860,1,DEM
14493,56322025,178861,1,PP
14493,56322025,178862,1,PRB
14493,56322025,178863,-1,PTC
14493,56322025,141372,1,PL
14493,56322025,141513,1,PL
14493,56322025,74650,1,PSDB
14493,56322025,74651,1,DEM
14493,56322025,160599,1,PP
14493,56322025,160758,1,PSDB
14493,56322025,74655,-1,PSDB
14493,56322025,160640,1,PTB
14493,56322025,141427,-1,PV
14493,56322025,74665,1,PSD
14493,56322025,141503,-1,PCdoB
14493,56322025,73586,-1,PSB
14493,56322025,74156,-1,PT
14493,56322025,141482,1,MDB
14493,56322025,74585,1,PL
14493,56322025,160510,1,AVANTE
14493,56322025,141487,1,PP
14493,56322025,141500,1,PSD
14493,56322025,159238,1,PSDB
14493,56322025,171619,-1,PT
14493,56322025,74158,-1,PDT
14493,56322025,74749,1,MDB
14493,56322025,160556,-1,PT
14493,56322025,141516,1,PSDB
14493,56322025,74161,-1,PT
14493,56322025,160654,1,PP
14493,56322025,141531,1,PSDB
14493,56322025,74762,-1,MDB
14493,56322025,160518,1,PT
14493,56322025,160611,1,PP
14493,56322025,177282,1,PDT
14493,56322025,92776,0,PSB
14493,56322025,160632,1,SOLIDARIEDADE
14493,56322025,178890,-1,PT
14493,56322025,178999,1,PTC
14493,56322025,178891,1,PSDB
14493,56322025,178892,0,PMN
14493,56322025,178893,1,PODEMOS
14493,56322025,160588,1,PSD
14493,56322025,129037,-1,PT
14493,56322025,178894,1,MDB
14493,56322025,179000,1,PRP
14493,56322025,146788,1,PHS
14493,56322025,178895,1,DEM
14493,56322025,178896,1,MDB
14493,56322025,74752,1,PP
14493,56322025,178998,1,PSC
14493,56322025,178897,-1,MDB
14493,56322025,178898,-1,PSB
14493,56322025,74163,1,SOLIDARIEDADE
14493,56322025,141562,-1,MDB
14493,56322025,160517,1,PSB
14493,56322025,178827,-1,PSDB
14493,56322025,160643,-1,PROS
14493,56322025,178871,1,PV
14493,56322025,178872,-1,PT
14493,56322025,178873,-1,PT
14493,56322025,74235,1,PP
14493,56322025,178874,-1,PDT
14493,56322025,160511,-1,PT
14493,56322025,178833,1,PSD
14493,56322025,178936,1,PRP
14493,56322025,178937,1,PL
14493,56322025,160512,-1,SOLIDARIEDADE
14493,56322025,73701,-1,PT
14493,56322025,178938,0,SPART
14493,56322025,72912,-1,MDB
14493,56322025,74171,-1,PSOL
14493,56322025,141439,-1,PT
14493,56322025,178939,-1,PL
14493,56322025,93472,1,PTB
14493,56322025,74172,-1,PTB
14493,56322025,178940,1,PL
14493,56322025,74173,0,MDB
14493,56322025,178941,1,SOLIDARIEDADE
14493,56322025,141430,1,PSD
14493,56322025,163831,1,MDB
14493,56322025,160677,1,PL
14493,56322025,152605,-1,PSB
14493,56322025,141450,0,PROS
14493,56322025,141389,1,PSD
14493,56322025,74847,1,PP
14493,56322025,74848,-1,PCdoB
14493,56322025,160672,-1,PSOL
14493,56322025,74253,1,PP
14493,56322025,74254,1,MDB
14493,56322025,178802,1,PSDC
14493,56322025,74688,-1,PT
14493,56322025,76287,1,PDT
14493,56322025,178943,1,PL
14493,56322025,74862,-1,PROS
14493,56322025,141515,1,PSDB
14493,56322025,74017,1,PL
14493,56322025,178944,1,PRB
14493,56322025,74693,1,DEM
14493,56322025,178945,1,PRB
14493,56322025,160612,1,PSD
14493,56322025,73424,0,PP
14493,56322025,178946,1,MDB
14493,56322025,178947,1,PSD
14493,56322025,160620,-1,MDB
14493,56322025,178972,1,CIDADANIA
14493,56322025,160545,1,DEM
14493,56322025,141383,1,PRB
14493,56322025,73433,-1,PT
14493,56322025,73434,1,PTB
14493,56322025,73437,1,PRB
14493,56322025,160589,1,PSDB
14493,56322025,74262,1,PSDB
14493,56322025,141398,-1,PT
14493,56322025,160532,1,DEM
14493,56322025,160667,1,PP
14493,56322025,73531,-1,PSOL
14493,56322025,74273,1,PSD
14493,56322025,73535,1,DEM
14493,56322025,74275,-1,PT
14493,56322025,160659,1,PSB
14493,56322025,74784,-1,PSB
14493,56322025,160565,1,PSDB
14493,56322025,74787,1,PL
14493,56322025,160561,1,PP
14493,56322025,73553,0,PTB
14493,56322025,160601,1,PSC
14493,56322025,160558,1,PL
14493,56322025,132056,0,PP
14493,56322025,141518,1,SOLIDARIEDADE
14493,56322025,141488,-1,PT
14493,56322025,160655,1,PSD
14493,56322025,141472,0,PSDB
14493,56322025,73560,1,PSDB
14493,56322025,160976,1,PL
14493,56322025,141553,0,PSDB
14493,56322025,160622,-1,PT
14493,56322025,74283,-1,PT
14493,56322025,178973,-1,PT
14493,56322025,178974,-1,PT
14493,56322025,178975,1,MDB
14493,56322025,178976,1,PSDB
14493,56322025,178829,1,PL
14493,56322025,73441,1,PRB
14493,56322025,178830,1,PV
14493,56322025,92346,1,PSC
14493,56322025,178977,1,PSDB
14493,56322025,178828,-1,PV
14493,56322025,66828,1,PRB
14493,56322025,178978,-1,PSB
14493,56322025,74270,1,PSC
14493,56322025,178980,1,PSD
14493,56322025,178981,1,PSD
14493,56322025,178988,1,PSDB
14493,56322025,178982,1,PSB
14493,56322025,178826,1,PDT
14493,56322025,118594,1,PRB
14493,56322025,178983,1,PL
14493,56322025,178984,1,PSDB
14493,56322025,178985,1,PL
14493,56322025,178986,-1,PT
14493,56322025,178987,-1,PCdoB
14493,56322025,178989,1,PODEMOS
14493,56322025,152610,1,PRB
14493,56322025,178992,1,PSDB
14493,56322025,178991,1,PRB
14493,56322025,113247,-1,PT
14493,56322025,141555,1,PRB
14493,56322025,178990,1,PSDB
14493,56322025,141401,0,MDB
14493,56322025,166401,1,PSDB
14493,56322025,148134,1,PSC
14493,56322025,160630,-1,PT
14493,56322025,141552,1,PROS
14493,56322025,178903,1,PSB
14493,56322025,178904,1,PP
14493,56322025,178905,1,PSB
14493,56322025,73655,-1,SOLIDARIEDADE
14493,56322025,160575,-1,PT
14493,56322025,4931,1,PSDB
14493,56322025,160637,1,PROS
14493,56322025,73579,1,DEM
14493,56322025,141478,1,PL
14493,56322025,160426,1,PSD
14493,56322025,178870,1,MDB
14493,56322025,164359,1,PSDB
14493,56322025,160598,0,PDT
14493,56322025,160596,1,PSD
14493,56322025,74366,1,PSDB
14493,56322025,73666,1,PTB
14493,56322025,166402,1,PL
14493,56322025,74812,1,MDB
14493,56322025,73674,1,PP
14493,56322025,74371,-1,PT
14493,56322025,178875,1,PSDB
14493,56322025,178876,1,PSDB
14493,56322025,144523,1,MDB
14493,56322025,178877,0,PSDB
14493,56322025,178878,1,PSDB
14493,56322025,178879,1,SOLIDARIEDADE
14493,56322025,178880,1,CIDADANIA
14493,56322025,74374,1,MDB
14493,56322025,160633,1,DEM
14493,56322025,74376,-1,PT
14493,56322025,178900,1,MDB
14493,56322025,141411,-1,PDT
14493,56322025,178901,1,PSB
14493,56322025,178902,-1,PT
14493,56322025,73458,0,PTB
14493,56322025,141454,1,PSDB
14493,56322025,74378,-1,PT
14493,56322025,73768,1,PP
14493,56322025,160578,0,PSC
14493,56322025,160646,1,SOLIDARIEDADE
14493,56322025,74383,1,PL
14493,56322025,73772,1,MDB
14493,56322025,160573,-1,MDB
14493,56322025,160663,-1,PSB
14493,56322025,73778,1,PSDB
14493,56322025,162332,0,PL
14493,56322025,73781,1,PP
14493,56322025,73463,1,MDB
14493,56322025,73466,-1,CIDADANIA
14493,56322025,160621,1,CIDADANIA
14493,56322025,74385,1,PSC
14493,56322025,160592,-1,PT
14493,56322025,178927,-1,PCdoB
14493,56322025,178928,-1,PODEMOS
14493,56322025,178929,-1,PHS
14493,56322025,132504,-1,PT
14493,56322025,178930,0,PSD
14493,56322025,178832,1,PV
14493,56322025,178931,1,PSB
14493,56322025,178932,1,PP
14493,56322025,73788,-1,PP
14493,56322025,178935,0,PSDB
14493,56322025,178933,1,MDB
14493,56322025,178934,-1,PT
14493,56322025,164360,-1,CIDADANIA
14493,56322025,141405,1,MDB
14493,56322025,141413,-1,PT
14493,56322025,160649,1,PP
14493,56322025,160509,1,PL
14493,56322025,160536,1,PSDB
14493,56322025,141507,1,MDB
14493,56322025,160604,-1,PT
14493,56322025,160651,1,MDB
14493,56322025,160515,1,MDB
14493,56322025,74010,1,MDB
14493,56322025,73720,1,PSD
14493,56322025,178966,1,PSDB
14493,56322025,160571,1,PSD
14493,56322025,136811,1,PP
14493,56322025,160559,1,MDB
14493,56322025,178835,-1,PDT
14493,56322025,160538,-1,PT
14493,56322025,160552,1,PSD
14493,56322025,73891,-1,MDB
14493,56322025,160673,1,PDT
14493,56322025,73482,-1,PT
14493,56322025,160570,1,PP
14493,56322025,74395,1,PP
14493,56322025,160607,-1,PSB
14493,56322025,73483,1,PP
14493,56322025,141485,1,PTB
14493,56322025,133373,-1,PT
14493,56322025,160535,-1,PT
14493,56322025,74398,-1,PT
14493,56322025,160567,1,PSDB
14493,56322025,74399,0,DEM
14493,56322025,73692,-1,MDB
14493,56322025,74400,-1,PT
14493,56322025,163321,1,PTB
14493,56322025,141527,1,PP
14493,56322025,141542,0,PTB
14493,56322025,178962,1,PRB
14493,56322025,178963,1,PP
14493,56322025,178964,-1,PSB
14493,56322025,178965,-1,PCdoB
14493,56322025,73486,-1,PDT
14493,56322025,141560,1,PSD
14493,56322025,73584,0,PSDB
14493,56322025,133374,1,PROS
14493,56322025,74277,1,PSDB
14493,56322025,160660,1,DEM
14493,56322025,160676,-1,PSD
14493,56322025,74372,1,PP
14493,56322025,101309,-1,PCdoB
14493,56322025,74765,1,MDB
14493,56322025,137853,-1,PCdoB
14493,56322025,160665,1,SOLIDARIEDADE
14493,56322025,92699,1,PP
14493,56322025,74474,-1,PCdoB
14493,56322025,73793,1,MDB
14493,56322025,73481,-1,PT
14493,56322025,160631,1,PTB
14493,56322025,181315,1,MDB
14493,56322025,73568,1,MDB
14493,56322025,181316,1,SOLIDARIEDADE
14493,56322025,131966,-1,MDB
14493,56322025,124411,1,MDB
14493,56322025,74048,-1,CIDADANIA
14493,56322025,186775,1,AVANTE
14493,56322025,187008,1,PL
14493,56322025,73805,-1,CIDADANIA
14493,56322025,160582,1,MDB
14493,56322025,151965,-1,SOLIDARIEDADE
14493,56322025,189593,-1,PT
14493,56322025,80920,-1,PV
14493,56322025,190149,1,PSB
14493,56322025,74308,-1,PROS
14493,55870016,178957,-1,PDT
14493,55870016,141417,1,MDB
14493,55870016,178958,1,PHS
14493,55870016,178959,1,PMN
14493,55870016,160531,1,PRB
14493,55870016,64960,-1,PSB
14493,55870016,178960,1,PL
14493,55870016,178961,1,PSDB
14493,55870016,178831,1,PRB
14493,55870016,73926,-1,PSB
14493,55870016,178851,1,PTB
14493,55870016,178852,-1,PSC
14493,55870016,105112,0,MDB
14493,55870016,160641,-1,PT
14493,55870016,160591,1,PL
14493,55870016,178995,-1,PDT
14493,55870016,160602,-1,CIDADANIA
14493,55870016,141335,-1,PT
14493,55870016,178906,-1,PROS
14493,55870016,74075,-1,MDB
14493,55870016,178908,1,PSD
14493,55870016,73930,0,SOLIDARIEDADE
14493,55870016,73931,-1,PT
14493,55870016,74079,0,MDB
14493,55870016,134812,-1,PSOL
14493,55870016,178907,1,PSD
14493,55870016,141484,1,PL
14493,55870016,74351,1,PTB
14493,55870016,74352,1,PSDB
14493,55870016,178909,1,DEM
14493,55870016,178910,1,PSD
14493,55870016,67312,1,PSC
14493,55870016,178911,-1,MDB
14493,55870016,178846,0,PL
14493,55870016,178847,1,PSDB
14493,55870016,74090,1,PSD
14493,55870016,74356,0,PSD
14493,55870016,74095,1,DEM
14493,55870016,178848,-1,PP
14493,55870016,178849,-1,CIDADANIA
14493,55870016,178850,1,MDB
14493,55870016,178953,-1,SOLIDARIEDADE
14493,55870016,141483,3,MDB
14493,55870016,178954,1,MDB
14493,55870016,74359,1,PTB
14493,55870016,74177,-1,MDB
14493,55870016,178955,1,PL
14493,55870016,167722,1,PDT
14493,55870016,178956,1,PSDB
14493,55870016,178837,-1,PT
14493,55870016,178836,1,PRB
14493,55870016,141434,1,MDB
14493,55870016,178838,-1,PSB
14493,55870016,178839,1,MDB
14493,55870016,178825,-1,PT
14493,55870016,160613,-1,PT
14493,55870016,178840,1,PSDB
14493,55870016,178993,1,MDB
14493,55870016,178994,-1,MDB
14493,55870016,114941,-1,MDB
14493,55870016,141480,1,PP
14493,55870016,160639,-1,DEM
14493,55870016,137070,1,PSB
14493,55870016,160576,1,PRB
14493,55870016,81232,1,PSD
14493,55870016,141408,1,PRB
14493,55870016,74449,-1,PTB
14493,55870016,74210,-1,PV
14493,55870016,141558,-1,PP
14493,55870016,167493,-1,PDT
14493,55870016,178881,1,PSDC
14493,55870016,178882,1,PEN
14493,55870016,178883,-1,CIDADANIA
14493,55870016,178884,1,MDB
14493,55870016,74445,1,PSDB
14493,55870016,112437,-1,MDB
14493,55870016,73714,1,PSB
14493,55870016,178885,1,PEN
14493,55870016,178886,1,PRP
14493,55870016,178887,-1,PCdoB
14493,55870016,178888,0,PV
14493,55870016,178889,-1,PT
14493,55870016,133439,-1,PDT
14493,55870016,74212,1,MDB
14493,55870016,74213,1,PROS
14493,55870016,74291,1,PTB
14493,55870016,141440,-1,PCdoB
14493,55870016,62881,1,MDB
14493,55870016,143632,-1,PROS
14493,55870016,160669,1,SOLIDARIEDADE
14493,55870016,129618,1,PL
14493,55870016,141464,-1,PT
14493,55870016,141470,-1,PT
14493,55870016,74216,1,PSDB
14493,55870016,178864,-1,PHS
14493,55870016,178865,1,PL
14493,55870016,74299,-1,PROS
14493,55870016,178866,-1,PT
14493,55870016,178867,0,PSL
14493,55870016,74457,1,DEM
14493,55870016,178997,1,CIDADANIA
14493,55870016,178868,-1,PT
14493,55870016,122466,1,PRB
14493,55870016,178869,1,MDB
14493,55870016,159237,0,PT
14493,55870016,74459,-1,PSB
14493,55870016,67138,0,PP
14493,55870016,74317,1,PSD
14493,55870016,74460,1,MDB
14493,55870016,74319,1,PTB
14493,55870016,97707,3,PSB
14493,55870016,178926,0,PSB
14493,55870016,141428,1,PSD
14493,55870016,141429,1,DEM
14493,55870016,141535,0,PSDB
14493,55870016,178950,1,PMN
14493,55870016,178948,1,PP
14493,55870016,178951,-1,PROS
14493,55870016,178952,1,MDB
14493,55870016,178949,-1,PL
14493,55870016,160527,0,PP
14493,55870016,74040,1,SOLIDARIEDADE
14493,55870016,74467,-1,PDT
14493,55870016,141422,1,DEM
14493,55870016,160674,1,MDB
14493,55870016,74041,-1,PT
14493,55870016,141490,1,MDB
14493,55870016,74043,1,PL
14493,55870016,160636,1,PTB
14493,55870016,178912,1,PSDB
14493,55870016,141536,1,PSD
14493,55870016,178913,1,MDB
14493,55870016,141394,1,PSDB
14493,55870016,141421,1,PP
14493,55870016,141431,-1,PSB
14493,55870016,74419,1,PSB
14493,55870016,131943,-1,MDB
14493,55870016,160572,1,PTB
14493,55870016,160628,-1,PCdoB
14493,55870016,74428,1,DEM
14493,55870016,160642,1,PSB
14493,55870016,4930,-1,PSC
14493,55870016,74439,-1,PDT
14493,55870016,178914,1,PTB
14493,55870016,160551,1,PL
14493,55870016,178915,-1,PSDB
14493,55870016,178916,1,PSDB
14493,55870016,178917,-1,PSB
14493,55870016,178918,-1,PHS
14493,55870016,178919,1,PSB
14493,55870016,178920,1,PTB
14493,55870016,178922,-1,PSB
14493,55870016,178923,1,PTB
14493,55870016,160541,1,PP
14493,55870016,74558,-1,PROS
14493,55870016,74050,1,PL
14493,55870016,171617,-1,PT
14493,55870016,178841,1,PRTB
14493,55870016,178842,-1,SOLIDARIEDADE
14493,55870016,178843,1,MDB
14493,55870016,178844,1,PSDB
14493,55870016,178845,-1,PDT
14493,55870016,160543,1,PSC
14493,55870016,171623,1,MDB
14493,55870016,151208,1,SOLIDARIEDADE
14493,55870016,141384,-1,PSB
14493,55870016,178968,1,PTB
14493,55870016,178969,1,PSD
14493,55870016,178970,-1,PT
14493,55870016,178971,1,PRB
14493,55870016,160508,-1,PT
14493,55870016,74057,-1,PCdoB
14493,55870016,160553,-1,PTB
14493,55870016,160530,1,PSDB
14493,55870016,160600,1,SOLIDARIEDADE
14493,55870016,178834,-1,PSB
14493,55870016,74537,1,DEM
14493,55870016,74060,-1,PCdoB
14493,55870016,160666,-1,PDT
14493,55870016,141458,1,PL
14493,55870016,74140,1,PSD
14493,55870016,160619,1,PSD
14493,55870016,74554,1,PL
14493,55870016,74570,1,PSDB
14493,55870016,94931,1,MDB
14493,55870016,150418,1,PRB
14493,55870016,74574,-1,PSD
14493,55870016,141529,1,PP
14493,55870016,73808,1,PSD
14493,55870016,160610,-1,PT
14493,55870016,160569,-1,PT
14493,55870016,69871,-1,PODEMOS
14493,55870016,74535,1,PTB
14493,55870016,93083,1,PP
14493,55870016,178853,-1,PT
14493,55870016,178854,1,DEM
14493,55870016,99654,1,PSC
14493,55870016,178855,0,PSC
14493,55870016,178856,1,PSDB
14493,55870016,178857,-1,PT
14493,55870016,74553,1,DEM
14493,55870016,178858,1,PP
14493,55870016,178859,-1,PT
14493,55870016,178860,1,DEM
14493,55870016,178861,1,PP
14493,55870016,178862,1,PRB
14493,55870016,178863,-1,PTC
14493,55870016,141372,1,PL
14493,55870016,141513,1,PL
14493,55870016,74650,1,PSDB
14493,55870016,74651,1,DEM
14493,55870016,160599,1,PP
14493,55870016,160758,1,PSDB
14493,55870016,74655,-1,PSDB
14493,55870016,160640,-1,PTB
14493,55870016,141427,-1,PV
14493,55870016,74665,1,PSD
14493,55870016,141503,-1,PCdoB
14493,55870016,73586,-1,PSB
14493,55870016,74156,-1,PT
14493,55870016,141482,1,MDB
14493,55870016,74585,1,PL
14493,55870016,160510,1,AVANTE
14493,55870016,141487,1,PP
14493,55870016,141500,1,PSD
14493,55870016,159238,1,PSDB
14493,55870016,171619,-1,PT
14493,55870016,74158,-1,PDT
14493,55870016,74749,1,MDB
14493,55870016,160556,-1,PT
14493,55870016,141516,1,PSDB
14493,55870016,74161,-1,PT
14493,55870016,160654,1,PP
14493,55870016,141531,1,PSDB
14493,55870016,74762,-1,MDB
14493,55870016,160518,1,PT
14493,55870016,160611,1,PP
14493,55870016,177282,-1,PDT
14493,55870016,92776,1,PSB
14493,55870016,160632,1,SOLIDARIEDADE
14493,55870016,178890,-1,PT
14493,55870016,178999,1,PTC
14493,55870016,178891,1,PSDB
14493,55870016,178892,1,PMN
14493,55870016,178893,1,PODEMOS
14493,55870016,160588,1,PSD
14493,55870016,129037,-1,PT
14493,55870016,178894,1,MDB
14493,55870016,179000,1,PRP
14493,55870016,146788,1,PHS
14493,55870016,178895,1,DEM
14493,55870016,178896,0,MDB
14493,55870016,74752,1,PP
14493,55870016,178998,1,PSC
14493,55870016,178897,0,MDB
14493,55870016,178898,-1,PSB
14493,55870016,74163,1,SOLIDARIEDADE
14493,55870016,141562,-1,MDB
14493,55870016,160517,-1,PSB
14493,55870016,178827,-1,PSDB
14493,55870016,160643,-1,PROS
14493,55870016,178871,-1,PV
14493,55870016,178872,-1,PT
14493,55870016,178873,-1,PT
14493,55870016,74235,1,PP
14493,55870016,178874,-1,PDT
14493,55870016,160511,-1,PT
14493,55870016,178833,1,PSD
14493,55870016,178936,0,PRP
14493,55870016,178937,1,PL
14493,55870016,160512,-1,SOLIDARIEDADE
14493,55870016,73701,-1,PT
14493,55870016,178938,-1,SPART
14493,55870016,72912,-1,MDB
14493,55870016,74171,-1,PSOL
14493,55870016,141439,-1,PT
14493,55870016,178939,-1,PL
14493,55870016,93472,1,PTB
14493,55870016,74172,-1,PTB
14493,55870016,178940,1,PL
14493,55870016,74173,0,MDB
14493,55870016,178941,1,SOLIDARIEDADE
14493,55870016,141430,1,PSD
14493,55870016,163831,1,MDB
14493,55870016,160677,1,PL
14493,55870016,152605,-1,PSB
14493,55870016,141450,-1,PROS
14493,55870016,141389,1,PSD
14493,55870016,74847,1,PP
14493,55870016,74848,-1,PCdoB
14493,55870016,160672,-1,PSOL
14493,55870016,74253,1,PP
14493,55870016,74254,1,MDB
14493,55870016,178802,1,PSDC
14493,55870016,74688,-1,PT
14493,55870016,76287,3,PDT
14493,55870016,178943,1,PL
14493,55870016,74862,-1,PROS
14493,55870016,141515,1,PSDB
14493,55870016,74017,1,PL
14493,55870016,178944,1,PRB
14493,55870016,74693,1,DEM
14493,55870016,178945,1,PRB
14493,55870016,160612,0,PSD
14493,55870016,73424,1,PP
14493,55870016,178946,1,MDB
14493,55870016,178947,1,PSD
14493,55870016,160620,-1,MDB
14493,55870016,178972,1,CIDADANIA
14493,55870016,160545,1,DEM
14493,55870016,141383,1,PRB
14493,55870016,73433,-1,PT
14493,55870016,73434,1,PTB
14493,55870016,73437,1,PRB
14493,55870016,160589,1,PSDB
14493,55870016,74262,1,PSDB
14493,55870016,141398,-1,PT
14493,55870016,160532,1,DEM
14493,55870016,160667,1,PP
14493,55870016,73531,-1,PSOL
14493,55870016,74273,1,PSD
14493,55870016,73535,1,DEM
14493,55870016,74275,-1,PT
14493,55870016,160659,1,PSB
14493,55870016,74784,-1,PSB
14493,55870016,160565,-1,PSDB
14493,55870016,74787,1,PL
