id_proposicao,id_votacao,id_deputado,voto,partido
18467,164112059,178970,1,PT
18467,164112059,178971,0,PRB
18467,164112059,160508,1,PT
18467,164112059,74057,0,PCdoB
18467,164112059,160553,1,PSD
18467,164112059,160600,0,CIDADANIA
18467,164112059,178834,0,PSB
18467,164112059,74537,-1,DEM
18467,164112059,74060,0,PCdoB
18467,164112059,160666,1,PDT
18467,164112059,141458,0,PL
18467,164112059,74140,-1,PL
18467,164112059,160619,0,PSD
18467,164112059,74554,0,PL
18467,164112059,74570,-1,PSDB
18467,164112059,94931,0,MDB
18467,164112059,150418,0,PRB
18467,164112059,74571,1,PT
18467,164112059,74574,-1,PSD
18467,164112059,141529,-1,PP
18467,164112059,73808,0,PSD
18467,164112059,160610,1,PT
18467,164112059,160569,1,PT
18467,164112059,69871,0,PODEMOS
18467,164112059,74535,0,PTB
18467,164112059,93083,-1,PP
18467,164112059,178853,1,PT
18467,164112059,178854,-1,DEM
18467,164112059,99654,0,PEN
18467,164112059,178855,1,PSC
18467,164112059,178856,-1,PSDB
18467,164112059,178857,0,PT
18467,164112059,74553,-1,DEM
18467,164112059,178858,-1,PP
18467,164112059,178860,-1,DEM
18467,164112059,178861,-1,PP
18467,164112059,178863,-1,PV
18467,164112059,141372,0,PL
18467,164112059,141513,-1,PL
18467,164112059,74650,0,PSDB
18467,164112059,74651,-1,DEM
18467,164112059,160599,1,PP
18467,164112059,160758,0,PSDB
18467,164112059,74655,-1,PSDB
18467,164112059,160640,1,PROS
18467,164112059,141427,0,MDB
18467,164112059,141441,0,PSB
18467,164112059,74665,0,PSD
18467,164112059,141503,1,PCdoB
18467,164112059,73586,3,PSB
18467,164112059,74156,1,PT
18467,164112059,141482,-1,MDB
18467,164112059,74585,0,PRB
18467,164112059,160510,-1,AVANTE
18467,164112059,141487,-1,PP
18467,164112059,141500,-1,PSD
18467,164112059,159238,-1,PSDB
18467,164112059,171619,1,PT
18467,164112059,74158,-1,PDT
18467,164112059,74749,0,MDB
18467,164112059,160556,1,PT
18467,164112059,141516,0,PSDB
18467,164112059,74161,1,PT
18467,164112059,160654,0,PP
18467,164112059,141531,-1,PSDB
18467,164112059,74762,-1,MDB
18467,164112059,160518,1,PROS
18467,164112059,160611,-1,PP
18467,164112059,177282,0,PDT
18467,164112059,92776,0,PSD
18467,164112059,160632,-1,SOLIDARIEDADE
18467,164112059,178890,1,PT
18467,164112059,178999,0,PL
18467,164112059,178891,-1,PSDB
18467,164112059,178892,0,PSL
18467,164112059,178893,-1,PL
18467,164112059,160588,-1,PSD
18467,164112059,129037,0,PT
18467,164112059,178894,0,SOLIDARIEDADE
18467,164112059,179000,0,PL
18467,164112059,146788,0,PHS
18467,164112059,178895,-1,DEM
18467,164112059,178896,-1,MDB
18467,164112059,74160,0,PT
18467,164112059,178998,0,PSD
18467,164112059,178897,0,MDB
18467,164112059,178898,-1,PSB
18467,164112059,74163,-1,SOLIDARIEDADE
18467,164112059,141562,0,MDB
18467,164112059,160517,-1,PSB
18467,164112059,160643,1,PHS
18467,164112059,178871,-1,PV
18467,164112059,178872,1,PT
18467,164112059,178873,1,PT
18467,164112059,74235,0,PP
18467,164112059,178874,1,PDT
18467,164112059,160511,1,REDE
18467,164112059,178833,-1,MDB
18467,164112059,178936,-1,PL
18467,164112059,178937,0,MDB
18467,164112059,74833,-1,PSC
18467,164112059,160512,-1,SOLIDARIEDADE
18467,164112059,73701,1,PT
18467,164112059,178938,1,AVANTE
18467,164112059,72912,1,MDB
18467,164112059,74171,1,PSOL
18467,164112059,141439,1,PT
18467,164112059,93472,0,PTB
18467,164112059,74172,1,PTB
18467,164112059,178941,-1,PODEMOS
18467,164112059,141430,0,PROS
18467,164112059,160677,0,DEM
18467,164112059,152605,1,PSOL
18467,164112059,141450,0,PSB
18467,164112059,74847,-1,PSC
18467,164112059,74848,1,PCdoB
18467,164112059,160672,1,PSOL
18467,164112059,74253,0,PP
18467,164112059,178802,0,PODEMOS
18467,164112059,74688,1,PT
18467,164112059,76287,0,PHS
18467,164112059,178942,0,MDB
18467,164112059,178943,0,DEM
18467,164112059,74862,1,REDE
18467,164112059,141515,-1,PSDB
18467,164112059,74017,-1,PL
18467,164112059,122158,-1,MDB
18467,164112059,178944,1,PRB
18467,164112059,74693,0,DEM
18467,164112059,178945,0,PRB
18467,164112059,160612,0,PODEMOS
18467,164112059,73424,-1,PP
18467,164112059,178946,-1,MDB
18467,164112059,178947,-1,DEM
18467,164112059,178972,0,CIDADANIA
18467,164112059,160545,-1,DEM
18467,164112059,141383,0,PRB
18467,164112059,73433,0,PT
18467,164112059,73434,1,PTB
18467,164112059,73437,0,PRB
18467,164112059,160589,0,PSDB
18467,164112059,74262,-1,PSDB
18467,164112059,141398,0,PT
18467,164112059,160532,-1,DEM
18467,164112059,160667,0,PP
18467,164112059,73531,1,PSOL
18467,164112059,74273,1,PSD
18467,164112059,73535,0,DEM
18467,164112059,74275,1,PT
18467,164112059,160659,0,PSB
18467,164112059,74784,1,PSOL
18467,164112059,160565,-1,PSDB
18467,164112059,74787,0,PL
18467,164112059,160561,0,DEM
18467,164112059,73553,-1,PTB
18467,164112059,160601,0,PSC
18467,164112059,160558,-1,PL
18467,164112059,132056,-1,PP
18467,164112059,141518,-1,SOLIDARIEDADE
18467,164112059,141488,1,PT
18467,164112059,160655,0,PP
18467,164112059,141472,0,PSDB
18467,164112059,160653,-1,PV
18467,164112059,73560,-1,PSDB
18467,164112059,160976,1,PL
18467,164112059,141553,0,PSDB
18467,164112059,160622,0,PT
18467,164112059,74283,0,PT
18467,164112059,178973,1,PT
18467,164112059,178974,1,PT
18467,164112059,178975,-1,MDB
18467,164112059,178829,-1,PL
18467,164112059,73441,0,PRB
18467,164112059,178830,0,PODEMOS
18467,164112059,92346,-1,PSC
18467,164112059,178977,-1,PSDB
18467,164112059,178828,-1,PV
18467,164112059,66828,0,PP
18467,164112059,178978,1,PSB
18467,164112059,74270,0,PSC
18467,164112059,178980,0,PSD
18467,164112059,178981,-1,PSD
18467,164112059,178988,-1,PSDB
18467,164112059,178982,0,PSB
18467,164112059,178826,-1,SOLIDARIEDADE
18467,164112059,118594,-1,PRB
18467,164112059,178983,-1,PL
18467,164112059,178984,-1,PSDB
18467,164112059,178985,-1,PL
18467,164112059,178986,1,PT
18467,164112059,178987,1,PCdoB
18467,164112059,178989,0,PODEMOS
18467,164112059,152610,0,PRB
18467,164112059,178992,0,PSDB
18467,164112059,178991,-1,PRB
18467,164112059,113247,1,PT
18467,164112059,141555,0,PRB
18467,164112059,141401,0,MDB
18467,164112059,166401,-1,PSDB
18467,164112059,148134,-1,PSC
18467,164112059,160630,1,PT
18467,164112059,141552,0,PSB
18467,164112059,178904,0,PP
18467,164112059,178905,-1,SPART
18467,164112059,73655,1,SOLIDARIEDADE
18467,164112059,160575,1,PT
18467,164112059,4931,-1,PSDB
18467,164112059,160637,-1,PROS
18467,164112059,73579,-1,DEM
18467,164112059,141478,-1,PL
18467,164112059,160426,-1,PSD
18467,164112059,178870,-1,PP
18467,164112059,164359,0,PL
18467,164112059,160598,1,PDT
18467,164112059,160596,-1,PSD
18467,164112059,74366,0,PRB
18467,164112059,73666,0,PTB
18467,164112059,166402,-1,PL
18467,164112059,74812,-1,MDB
18467,164112059,73674,-1,PP
18467,164112059,74371,1,PT
18467,164112059,178876,-1,PSDB
18467,164112059,144523,0,MDB
18467,164112059,178877,-1,PSDB
18467,164112059,178878,-1,PSDB
18467,164112059,178879,-1,SOLIDARIEDADE
18467,164112059,178880,0,CIDADANIA
18467,164112059,160617,-1,PSD
18467,164112059,74374,-1,PSDB
18467,164112059,160633,0,DEM
18467,164112059,74376,1,PT
18467,164112059,178900,-1,MDB
18467,164112059,141411,1,PDT
18467,164112059,178901,-1,SPART
18467,164112059,178902,1,PT
18467,164112059,73458,-1,PTB
18467,164112059,141454,0,PSL
18467,164112059,74378,1,PDT
18467,164112059,73768,-1,PP
18467,164112059,160578,0,PSD
18467,164112059,160646,0,SOLIDARIEDADE
18467,164112059,74383,0,PL
18467,164112059,73772,-1,MDB
18467,164112059,160573,-1,MDB
18467,164112059,160663,-1,PSB
18467,164112059,73778,-1,PSDB
18467,164112059,162332,-1,PL
18467,164112059,73781,-1,PP
18467,164112059,73463,-1,MDB
18467,164112059,73466,1,CIDADANIA
18467,164112059,160621,-1,PSD
18467,164112059,74385,0,PSC
18467,164112059,160592,1,PT
18467,164112059,178927,0,REDE
18467,164112059,178928,-1,PL
18467,164112059,178929,1,PHS
18467,164112059,132504,1,PT
18467,164112059,178930,0,PSD
18467,164112059,178832,-1,PV
18467,164112059,178931,0,PSB
18467,164112059,178933,-1,MDB
18467,164112059,178934,-1,PROS
18467,164112059,164360,1,CIDADANIA
18467,164112059,141405,0,MDB
18467,164112059,141413,1,PT
18467,164112059,160649,-1,PP
18467,164112059,74388,0,PP
18467,164112059,160509,1,PL
18467,164112059,160536,0,PSDB
18467,164112059,141507,-1,MDB
18467,164112059,160604,1,PT
18467,164112059,160651,0,MDB
18467,164112059,160515,0,MDB
18467,164112059,74010,-1,MDB
18467,164112059,73720,-1,PSD
18467,164112059,178966,-1,PSDB
18467,164112059,178967,-1,PSD
18467,164112059,160571,-1,PSD
18467,164112059,136811,0,PP
18467,164112059,160559,-1,MDB
18467,164112059,178835,1,PDT
18467,164112059,160538,1,PT
18467,164112059,160552,1,PSD
18467,164112059,73891,-1,MDB
18467,164112059,160673,-1,PL
18467,164112059,73482,1,PT
18467,164112059,160570,0,PP
18467,164112059,74395,0,PP
18467,164112059,160607,-1,PSB
18467,164112059,73483,-1,PP
18467,164112059,133373,1,PT
18467,164112059,160535,1,PT
18467,164112059,74398,1,PT
18467,164112059,74399,0,DEM
18467,164112059,74400,1,PT
18467,164112059,141445,1,PT
18467,164112059,141527,-1,PP
18467,164112059,141542,-1,PTB
18467,164112059,178962,0,PRB
18467,164112059,178963,-1,PP
18467,164112059,178964,-1,PSB
18467,164112059,178965,1,REDE
18467,164112059,73486,1,PDT
18467,164112059,141560,-1,PSD
18467,164112059,73584,-1,PV
18467,164112059,133374,-1,PODEMOS
18467,164112059,74277,-1,PSDB
18467,164112059,160660,-1,DEM
18467,164112059,160676,0,PSD
18467,164112059,74372,0,PP
18467,164112059,101309,0,PCdoB
18467,164112059,160665,0,SOLIDARIEDADE
18467,164112059,92699,0,PP
18467,164112059,74474,-1,PDT
18467,164112059,180545,0,DEM
18467,164112059,160631,1,PEN
18467,164112059,73568,0,MDB
18467,164112059,181316,-1,PSDB
18467,164112059,131966,1,MDB
18467,164112059,124411,-1,MDB
18467,164112059,185500,0,PDT
18467,164112059,186775,0,PP
18467,164112059,187008,0,PODEMOS
18467,164112059,73805,1,CIDADANIA
18467,164112059,160582,-1,MDB
18467,164112059,151965,0,PP
18467,164112059,189593,1,PT
18467,164112059,74308,1,PDT
18467,164112059,74103,1,PDT
18467,164112059,191945,-1,MDB
18467,164112059,74856,-1,MDB
18467,164112059,193066,-1,MDB
18467,164112059,73786,1,PSD
18467,164112059,160566,-1,PSDB
18467,164112059,193982,0,PRB
18467,164112059,194258,-1,PSB
18467,164112059,167614,0,PSB
18467,164112059,194260,-1,PRP
18467,164112059,194261,0,PODEMOS
18467,164112059,194262,-1,MDB
18467,164112059,195143,-1,MDB
18467,164112059,195278,1,PCdoB
18467,164112059,146949,-1,AVANTE
18467,164112059,195997,1,CIDADANIA
18467,164112059,81366,-1,PSB
18467,164112059,171620,0,PP
18467,164112059,195866,0,PROS
18467,164112059,195826,-1,PL
18467,164112059,196357,0,PRB
18467,164112059,66179,-1,DEM
18467,164112059,160581,1,PCdoB
18467,164112059,73992,0,PSDB
18467,164112059,196378,-1,PSDB
18467,164112059,74478,0,PSL
18467,164112059,73934,0,PSDB
18467,164112059,199809,-1,PSC
20794,61481929,178957,-1,DEM
20794,61481929,141417,-1,PL
20794,61481929,178958,-1,PHS
20794,61481929,178959,-1,PP
20794,61481929,160531,-1,PRB
20794,61481929,64960,-1,PSB
20794,61481929,178960,-1,PL
20794,61481929,178961,-1,PSDB
20794,61481929,178831,-1,PP
20794,61481929,73926,3,PSB
20794,61481929,178851,-1,PODEMOS
20794,61481929,178852,-1,PSD
20794,61481929,105112,0,MDB
20794,61481929,160641,2,PCdoB
20794,61481929,160591,0,PL
20794,61481929,178995,0,PDT
20794,61481929,160602,3,CIDADANIA
20794,61481929,141335,2,PT
20794,61481929,178906,-1,PP
20794,61481929,74075,-1,MDB
20794,61481929,178908,0,PSD
20794,61481929,73930,-1,SOLIDARIEDADE
20794,61481929,73931,2,PT
20794,61481929,74079,0,MDB
20794,61481929,134812,2,PSOL
20794,61481929,178907,-1,PODEMOS
20794,61481929,141484,-1,PL
20794,61481929,74351,-1,PTB
20794,61481929,74352,-1,PSDB
20794,61481929,178909,0,DEM
20794,61481929,178910,-1,PSD
20794,61481929,67312,3,PSC
20794,61481929,178911,3,MDB
20794,61481929,178846,-1,PL
20794,61481929,178847,-1,PSDB
20794,61481929,74090,-1,PSD
20794,61481929,74356,-1,PRB
20794,61481929,74095,-1,DEM
20794,61481929,178848,3,PP
20794,61481929,178849,2,PDT
20794,61481929,178953,3,PSD
20794,61481929,141483,-1,PRB
20794,61481929,178954,0,MDB
20794,61481929,74359,-1,PTB
20794,61481929,74177,-1,MDB
20794,61481929,178955,-1,PL
20794,61481929,167722,3,DEM
20794,61481929,178956,3,PSDB
20794,61481929,178837,2,PT
20794,61481929,178836,1,PRB
20794,61481929,141434,-1,MDB
20794,61481929,178838,-1,PSB
20794,61481929,178839,-1,MDB
20794,61481929,178825,2,PT
20794,61481929,178840,1,PSDB
20794,61481929,178993,-1,PODEMOS
20794,61481929,178994,0,MDB
20794,61481929,114941,3,MDB
20794,61481929,141480,-1,PP
20794,61481929,160639,1,DEM
20794,61481929,137070,-1,PL
20794,61481929,160576,-1,PRB
20794,61481929,81232,-1,PSD
20794,61481929,141408,-1,PRB
20794,61481929,74449,-1,PTB
20794,61481929,141558,1,PP
20794,61481929,167493,2,PDT
20794,61481929,178881,-1,PODEMOS
20794,61481929,178882,0,PP
20794,61481929,178883,3,CIDADANIA
20794,61481929,178884,-1,MDB
20794,61481929,112437,-1,MDB
20794,61481929,73714,-1,PSB
20794,61481929,141474,3,PDT
20794,61481929,178885,-1,PEN
20794,61481929,178886,-1,DEM
20794,61481929,178887,2,PCdoB
20794,61481929,178888,-1,PSD
20794,61481929,178889,2,PT
20794,61481929,133439,2,PDT
20794,61481929,74212,-1,MDB
20794,61481929,141440,2,PCdoB
20794,61481929,62881,0,PSB
20794,61481929,143632,-1,PSD
20794,61481929,160669,-1,SOLIDARIEDADE
20794,61481929,129618,-1,PL
20794,61481929,141464,2,PT
20794,61481929,141470,2,PT
20794,61481929,74216,0,PSDB
20794,61481929,178864,-1,PP
20794,61481929,178865,3,PL
20794,61481929,74299,2,PDT
20794,61481929,178866,2,PT
20794,61481929,178867,0,PP
20794,61481929,178997,3,MDB
20794,61481929,178868,3,PROS
20794,61481929,122466,0,PRB
20794,61481929,178869,0,MDB
20794,61481929,159237,2,PT
20794,61481929,74459,-1,PSB
20794,61481929,67138,-1,PP
20794,61481929,74317,-1,PSD
20794,61481929,74460,0,MDB
20794,61481929,74319,-1,PTB
20794,61481929,97707,0,PSB
20794,61481929,178926,-1,PSB
20794,61481929,141428,-1,PSD
20794,61481929,141429,-1,DEM
20794,61481929,141535,-1,PSDB
20794,61481929,178950,-1,PODEMOS
20794,61481929,178948,0,PP
20794,61481929,178951,-1,PSB
20794,61481929,178952,3,MDB
20794,61481929,178949,1,PL
20794,61481929,160527,-1,PP
20794,61481929,74040,-1,SOLIDARIEDADE
20794,61481929,74467,2,PDT
20794,61481929,141422,-1,DEM
20794,61481929,160674,0,MDB
20794,61481929,74041,2,PT
20794,61481929,74043,-1,PL
20794,61481929,160636,-1,PTB
20794,61481929,178912,-1,PSDB
20794,61481929,141536,-1,PSD
20794,61481929,178913,3,MDB
20794,61481929,74471,-1,PSD
20794,61481929,160528,1,PSB
20794,61481929,141421,-1,PP
20794,61481929,74419,0,PSB
20794,61481929,131943,1,MDB
20794,61481929,160572,-1,PTB
20794,61481929,160628,2,PCdoB
20794,61481929,160642,-1,PHS
20794,61481929,4930,3,AVANTE
20794,61481929,74439,2,PDT
20794,61481929,178914,0,PTB
20794,61481929,178915,-1,PSDB
20794,61481929,178916,1,PSDB
20794,61481929,178917,0,PSB
20794,61481929,178918,-1,MDB
20794,61481929,178919,-1,PSB
20794,61481929,178920,-1,PODEMOS
20794,61481929,178922,0,PSB
20794,61481929,178923,-1,PTB
20794,61481929,160541,-1,PP
20794,61481929,74558,1,PHS
20794,61481929,171617,2,PT
20794,61481929,178841,-1,MDB
20794,61481929,178842,0,PSB
20794,61481929,178844,-1,PSDB
20794,61481929,178845,0,PDT
20794,61481929,160543,-1,PSC
20794,61481929,171623,3,MDB
20794,61481929,151208,-1,SOLIDARIEDADE
20794,61481929,141384,0,PSB
20794,61481929,178968,3,PL
20794,61481929,178969,3,PSD
20794,61481929,178970,1,PT
20794,61481929,178971,1,PRB
20794,61481929,160508,2,PT
20794,61481929,74057,2,PCdoB
20794,61481929,160553,0,PSD
20794,61481929,160600,0,CIDADANIA
20794,61481929,178834,0,PSB
20794,61481929,74537,-1,DEM
20794,61481929,74060,2,PCdoB
20794,61481929,160666,2,PDT
20794,61481929,141458,-1,PL
20794,61481929,74140,-1,PL
20794,61481929,160619,-1,PSD
20794,61481929,74554,-1,PL
20794,61481929,74570,-1,PSDB
20794,61481929,94931,-1,MDB
20794,61481929,150418,-1,PRB
20794,61481929,74571,2,PT
20794,61481929,74574,-1,PSD
20794,61481929,141529,-1,PP
20794,61481929,73808,-1,PSD
20794,61481929,160610,2,PT
20794,61481929,160569,2,PT
20794,61481929,69871,1,PODEMOS
20794,61481929,74535,-1,PTB
20794,61481929,93083,-1,PP
20794,61481929,178853,2,PT
20794,61481929,178854,-1,DEM
20794,61481929,99654,-1,PEN
20794,61481929,178855,3,PSC
20794,61481929,178856,-1,PSDB
20794,61481929,178857,2,PT
20794,61481929,74553,-1,DEM
20794,61481929,178858,-1,PP
20794,61481929,178860,-1,DEM
20794,61481929,178861,-1,PP
20794,61481929,178862,0,PRB
20794,61481929,178863,3,PV
20794,61481929,141372,-1,PL
20794,61481929,141513,-1,PL
20794,61481929,74650,0,PSDB
20794,61481929,74651,-1,DEM
20794,61481929,160599,-1,PP
20794,61481929,160758,-1,PSDB
20794,61481929,74655,-1,PSDB
20794,61481929,160640,3,PROS
20794,61481929,141427,0,MDB
20794,61481929,141441,1,PSB
20794,61481929,74665,-1,PSD
20794,61481929,141503,2,PCdoB
20794,61481929,73586,1,PSB
20794,61481929,74156,2,PT
20794,61481929,141482,-1,MDB
20794,61481929,74585,0,PRB
20794,61481929,160510,-1,AVANTE
20794,61481929,141487,-1,PP
20794,61481929,141500,-1,PSD
20794,61481929,159238,-1,PSDB
20794,61481929,171619,2,PT
20794,61481929,74158,2,PDT
20794,61481929,74749,-1,MDB
20794,61481929,160556,2,PT
20794,61481929,141516,-1,PSDB
20794,61481929,74161,2,PT
20794,61481929,160654,-1,PP
20794,61481929,141531,-1,PSDB
20794,61481929,74762,-1,MDB
20794,61481929,160518,2,PMB
20794,61481929,160611,-1,PP
20794,61481929,177282,2,PDT
20794,61481929,92776,-1,PSD
20794,61481929,160632,-1,SOLIDARIEDADE
20794,61481929,178890,2,PT
20794,61481929,178999,0,PL
20794,61481929,178891,-1,PSDB
20794,61481929,178892,-1,PSL
20794,61481929,178893,-1,PL
20794,61481929,160588,-1,PSD
20794,61481929,129037,2,PT
20794,61481929,178894,0,SOLIDARIEDADE
20794,61481929,179000,-1,PL
20794,61481929,146788,0,PHS
20794,61481929,178895,1,DEM
20794,61481929,178896,0,MDB
20794,61481929,74160,2,PT
20794,61481929,178998,-1,PSD
20794,61481929,178897,-1,MDB
20794,61481929,178898,-1,PSB
20794,61481929,74163,-1,SOLIDARIEDADE
20794,61481929,141562,-1,MDB
20794,61481929,160517,0,PSB
20794,61481929,160643,-1,PHS
20794,61481929,178871,3,PV
20794,61481929,178872,2,PT
20794,61481929,178873,2,PT
20794,61481929,74235,-1,PP
20794,61481929,178874,2,PDT
20794,61481929,160511,2,REDE
20794,61481929,178833,0,MDB
20794,61481929,178936,3,PL
20794,61481929,178937,0,MDB
20794,61481929,74833,-1,PSC
20794,61481929,160512,-1,SOLIDARIEDADE
20794,61481929,73701,2,PT
20794,61481929,178938,3,AVANTE
20794,61481929,72912,-1,MDB
20794,61481929,74171,2,PSOL
20794,61481929,141439,2,PT
20794,61481929,93472,0,PTB
20794,61481929,74172,3,PTB
20794,61481929,178941,-1,PODEMOS
20794,61481929,141430,-1,PROS
20794,61481929,160677,1,DEM
20794,61481929,152605,2,PSOL
20794,61481929,141450,-1,PSB
20794,61481929,74847,3,PSC
20794,61481929,74848,2,PCdoB
20794,61481929,160672,2,PSOL
20794,61481929,74253,-1,PP
20794,61481929,178802,1,PODEMOS
20794,61481929,74688,2,PT
20794,61481929,76287,-1,PHS
20794,61481929,178942,-1,MDB
20794,61481929,178943,3,DEM
20794,61481929,74862,2,REDE
20794,61481929,141515,0,PSDB
20794,61481929,74017,-1,PL
20794,61481929,122158,-1,MDB
20794,61481929,178944,-1,PRB
20794,61481929,74693,0,DEM
20794,61481929,178945,0,PRB
20794,61481929,160612,-1,MDB
20794,61481929,73424,-1,PP
20794,61481929,178946,0,MDB
20794,61481929,178947,1,DEM
20794,61481929,178972,3,CIDADANIA
20794,61481929,160545,-1,DEM
20794,61481929,141383,-1,PRB
20794,61481929,73433,2,PT
20794,61481929,73434,3,PTB
20794,61481929,73437,-1,PRB
20794,61481929,160589,-1,PSDB
20794,61481929,74262,0,PSDB
20794,61481929,141398,2,PT
20794,61481929,160532,1,DEM
20794,61481929,160667,-1,PP
20794,61481929,73531,2,PSOL
20794,61481929,74273,0,PSD
20794,61481929,73535,-1,DEM
20794,61481929,74275,0,PT
20794,61481929,160659,0,PSB
20794,61481929,74784,2,PSOL
20794,61481929,160565,1,PSDB
20794,61481929,74787,0,PL
20794,61481929,160561,3,DEM
20794,61481929,73553,-1,PTB
20794,61481929,160601,3,PSC
20794,61481929,160558,-1,PL
20794,61481929,132056,0,PP
20794,61481929,141518,-1,SOLIDARIEDADE
20794,61481929,141488,2,PT
20794,61481929,160655,-1,PP
20794,61481929,141472,-1,PSDB
20794,61481929,160653,3,PV
20794,61481929,73560,-1,PSDB
20794,61481929,160976,-1,PL
